Biome,Log-OC,Log-SMC
Shrub,2.243038049,0.669006781
Shrub,2.28254659,0.669006781
Shrub,2.516629796,0.849945619
Shrub,3.073980052,0.92019789
Shrub,2.790050474,0.920818754
Shrub,1.569336147,1.037555006
Shrub,3.217483944,1.057539321
Shrub,1.580520313,1.121422163
Shrub,3.255674444,1.131351291
Shrub,3.301029996,1.171238756
Shrub,3.267171728,1.24096504
Shrub,2.903089987,1.329058719
Shrub,3.439332694,1.340774502
Shrub,3.116323054,1.348443949
Shrub,3.096910013,1.360376997
Shrub,3.636822098,1.38842686
Shrub,3.146128036,1.540597585
Shrub,3.250071311,1.587309991
Shrub,4.02325246,1.605664116
Shrub,3.278753601,1.619788758
Shrub,3.77815125,1.720848113
Shrub,3.480725379,1.765916794
Shrub,3.311753861,1.810904281
Shrub,3.419955748,1.890421019
Shrub,3.211806811,2
Shrub,4.043034632,2.043034632
Shrub,3.762803559,2.151267675
Shrub,4.512995511,2.506674117
Shrub,4.514104821,2.639818392
Shrub,4.571126277,2.762678564
Shrub,4.512995511,2.81101614
Shrub,4.27588696,2.832189461
Shrub,4.619197716,3.063833554
Temperate Broadleaf Forest,1.338585002,-1.491361694
Temperate Broadleaf Forest,0.851060987,-0.92315997
Temperate Broadleaf Forest,1.430844584,-0.792391689
Temperate Broadleaf Forest,1.465766504,-0.646263654
Temperate Broadleaf Forest,1.432917592,-0.513638089
Temperate Broadleaf Forest,1.334713109,-0.48704032
Temperate Broadleaf Forest,1.485446644,-0.412180448
Temperate Broadleaf Forest,1.22464165,-0.287241711
Temperate Broadleaf Forest,0.763910811,-0.243388427
Temperate Broadleaf Forest,1.698970004,0
Temperate Broadleaf Forest,0.908312028,0.004182644
Temperate Broadleaf Forest,0.826701641,0.0284663
Temperate Broadleaf Forest,0.966520203,0.048967781
Temperate Broadleaf Forest,1.26906079,0.080347138
Temperate Broadleaf Forest,1.314139164,0.088421903
Temperate Broadleaf Forest,1.079181246,0.09183708
Temperate Broadleaf Forest,1.218755671,0.101924373
Temperate Broadleaf Forest,0.933519943,0.121422163
Temperate Broadleaf Forest,1.062521333,0.131887597
Temperate Broadleaf Forest,1.352493729,0.148124795
Temperate Broadleaf Forest,1.188066203,0.16185082
Temperate Broadleaf Forest,1.034977584,0.166649703
Temperate Broadleaf Forest,2.196294645,0.176091259
Temperate Broadleaf Forest,2.234083206,0.176091259
Temperate Broadleaf Forest,1.296806677,0.186245259
Temperate Broadleaf Forest,1.03108254,0.188066203
Temperate Broadleaf Forest,2.196294645,0.196294645
Temperate Broadleaf Forest,1.108521378,0.214502018
Temperate Broadleaf Forest,1.153076896,0.215356089
Temperate Broadleaf Forest,1.853871964,0.2155998
Temperate Broadleaf Forest,2.196294645,0.2155998
Temperate Broadleaf Forest,1.193483668,0.226308809
Temperate Broadleaf Forest,2.234083206,0.234083206
Temperate Broadleaf Forest,1.424565518,0.242637593
Temperate Broadleaf Forest,1.150112417,0.264513162
Temperate Broadleaf Forest,1.409551374,0.26906079
Temperate Broadleaf Forest,1.293968141,0.284612637
Temperate Broadleaf Forest,1.164736508,0.307978856
Temperate Broadleaf Forest,1.698970004,0.330993219
Temperate Broadleaf Forest,2.251811973,0.330993219
Temperate Broadleaf Forest,1.417123325,0.336007579
Temperate Broadleaf Forest,1.346226744,0.338585002
Temperate Broadleaf Forest,3.285235728,0.345233658
Temperate Broadleaf Forest,2.15490196,0.359021943
Temperate Broadleaf Forest,1.204994695,0.386585258
Temperate Broadleaf Forest,1.757347042,0.388880082
Temperate Broadleaf Forest,1.250577384,0.400175764
Temperate Broadleaf Forest,1.853871964,0.410174465
Temperate Broadleaf Forest,1.310042016,0.411728293
Temperate Broadleaf Forest,2.925753972,0.420191586
Temperate Broadleaf Forest,1.017840828,0.420860363
Temperate Broadleaf Forest,2.359021943,0.422073688
Temperate Broadleaf Forest,2.359021943,0.433655561
Temperate Broadleaf Forest,1.351871084,0.439077901
Temperate Broadleaf Forest,2.251811973,0.440909082
Temperate Broadleaf Forest,2.256992485,0.452662471
Temperate Broadleaf Forest,2.372385904,0.455931956
Temperate Broadleaf Forest,2.525969822,0.466655821
Temperate Broadleaf Forest,2.422073688,0.477121255
Temperate Broadleaf Forest,2.383216752,0.486666573
Temperate Broadleaf Forest,1.967815317,0.48734042
Temperate Broadleaf Forest,2.372385904,0.48734042
Temperate Broadleaf Forest,1.329496296,0.490456913
Temperate Broadleaf Forest,0.98285457,0.49541004
Temperate Broadleaf Forest,2.251811973,0.507084478
Temperate Broadleaf Forest,0.992938146,0.511236287
Temperate Broadleaf Forest,2.251811973,0.525969822
Temperate Broadleaf Forest,1.353115482,0.533534266
Temperate Broadleaf Forest,1.07684003,0.546463057
Temperate Broadleaf Forest,3.395035018,0.55428721
Temperate Broadleaf Forest,0.94000207,0.554352365
Temperate Broadleaf Forest,3.444936571,0.56144214
Temperate Broadleaf Forest,1.388307512,0.562868216
Temperate Broadleaf Forest,2.477121255,0.578147834
Temperate Broadleaf Forest,1.261454737,0.580520313
Temperate Broadleaf Forest,2.234083206,0.602059991
Temperate Broadleaf Forest,2.132625565,0.617299958
Temperate Broadleaf Forest,2.444936571,0.617299958
Temperate Broadleaf Forest,1.895264649,0.639201799
Temperate Broadleaf Forest,2.544068044,0.642629369
Temperate Broadleaf Forest,2.578147834,0.660051938
Temperate Broadleaf Forest,2.385350881,0.6734159
Temperate Broadleaf Forest,2.891298462,0.679946767
Temperate Broadleaf Forest,2.251811973,0.698970004
Temperate Broadleaf Forest,1.967815317,0.705130313
Temperate Broadleaf Forest,2.359021943,0.705130313
Temperate Broadleaf Forest,2.516629796,0.705130313
Temperate Broadleaf Forest,3.196294645,0.705130313
Temperate Broadleaf Forest,2.15490196,0.723103684
Temperate Broadleaf Forest,2.505149978,0.734685557
Temperate Broadleaf Forest,2.132625565,0.745966567
Temperate Broadleaf Forest,2.569875308,0.745966567
Temperate Broadleaf Forest,1.231272229,0.749935693
Temperate Broadleaf Forest,2.176091259,0.756961951
Temperate Broadleaf Forest,2.251811973,0.767685817
Temperate Broadleaf Forest,2.029963223,0.772950057
Temperate Broadleaf Forest,2.109144469,0.77815125
Temperate Broadleaf Forest,2.109144469,0.78329089
Temperate Broadleaf Forest,2.397940009,0.787696568
Temperate Broadleaf Forest,2.717194824,0.840643699
Temperate Broadleaf Forest,2.057991947,0.84509804
Temperate Broadleaf Forest,2.535113202,0.849507159
Temperate Broadleaf Forest,2.132625565,0.853871964
Temperate Broadleaf Forest,2.981516594,0.865301426
Temperate Broadleaf Forest,2.592916612,0.878426041
Temperate Broadleaf Forest,2.385350881,0.87917783
Temperate Broadleaf Forest,2.535113202,0.87917783
Temperate Broadleaf Forest,2.132625565,0.883255742
Temperate Broadleaf Forest,2.920818754,0.889301703
Temperate Broadleaf Forest,2.316269962,0.891298462
Temperate Broadleaf Forest,2.684246748,0.892094603
Temperate Broadleaf Forest,2.516629796,0.895264649
Temperate Broadleaf Forest,2.714609139,0.920818754
Temperate Broadleaf Forest,2.686380877,0.922057826
Temperate Broadleaf Forest,2.2155998,0.940231795
Temperate Broadleaf Forest,2.653212514,0.943777076
Temperate Broadleaf Forest,2.477121255,0.947293649
Temperate Broadleaf Forest,3.094005022,0.950202532
Temperate Broadleaf Forest,2.422073688,0.950781977
Temperate Broadleaf Forest,2.345233658,0.957675685
Temperate Broadleaf Forest,2.316269962,0.967815317
Temperate Broadleaf Forest,2.516629796,0.974445896
Temperate Broadleaf Forest,2.359021943,0.980976763
Temperate Broadleaf Forest,2.444936571,0.987410873
Temperate Broadleaf Forest,2.359021943,1.012234456
Temperate Broadleaf Forest,2.397940009,1.015239967
Temperate Broadleaf Forest,2.516629796,1.01822482
Temperate Broadleaf Forest,2.624723976,1.01822482
Temperate Broadleaf Forest,2.433655561,1.021189299
Temperate Broadleaf Forest,2.807309479,1.021189299
Temperate Broadleaf Forest,2.569875308,1.029963223
Temperate Broadleaf Forest,2.822354913,1.029963223
Temperate Broadleaf Forest,2.858193338,1.029963223
Temperate Broadleaf Forest,2.624723976,1.052529051
Temperate Broadleaf Forest,2.60974682,1.055269089
Temperate Broadleaf Forest,2.535113202,1.057991947
Temperate Broadleaf Forest,2.48734042,1.071355909
Temperate Broadleaf Forest,3.489020478,1.088136089
Temperate Broadleaf Forest,2.594234654,1.089400411
Temperate Broadleaf Forest,3.367976785,1.105510185
Temperate Broadleaf Forest,2.645094624,1.124938737
Temperate Broadleaf Forest,2.372385904,1.128029814
Temperate Broadleaf Forest,2.466655821,1.132625565
Temperate Broadleaf Forest,2.56144214,1.134905332
Temperate Broadleaf Forest,3.439332694,1.138302698
Temperate Broadleaf Forest,2.516629796,1.139429273
Temperate Broadleaf Forest,2.858193338,1.143906576
Temperate Broadleaf Forest,3.574031268,1.146128036
Temperate Broadleaf Forest,3.522878745,1.151267675
Temperate Broadleaf Forest,2.717194824,1.155032229
Temperate Broadleaf Forest,2.525969822,1.163502132
Temperate Broadleaf Forest,3.477121255,1.163856803
Temperate Broadleaf Forest,2.660051938,1.16984231
Temperate Broadleaf Forest,3.653212514,1.173671785
Temperate Broadleaf Forest,2.784141614,1.182081623
Temperate Broadleaf Forest,2.22184875,1.185636577
Temperate Broadleaf Forest,2.285235728,1.186310424
Temperate Broadleaf Forest,3.62838893,1.187990482
Temperate Broadleaf Forest,2.56144214,1.198264238
Temperate Broadleaf Forest,2.660051938,1.200224939
Temperate Broadleaf Forest,1.413353851,1.210206291
Temperate Broadleaf Forest,3.301029996,1.210853365
Temperate Broadleaf Forest,2.466655821,1.2155998
Temperate Broadleaf Forest,2.723103684,1.2155998
Temperate Broadleaf Forest,2.617299958,1.219359949
Temperate Broadleaf Forest,3.327358934,1.22184875
Temperate Broadleaf Forest,3.491361694,1.22184875
Temperate Broadleaf Forest,3.171238756,1.224014811
Temperate Broadleaf Forest,3.007178585,1.230448921
Temperate Broadleaf Forest,3.453573133,1.234685974
Temperate Broadleaf Forest,3.661181443,1.24096504
Temperate Broadleaf Forest,3.290034611,1.243038049
Temperate Broadleaf Forest,3.367976785,1.249198357
Temperate Broadleaf Forest,3.290034611,1.263241435
Temperate Broadleaf Forest,3.636822098,1.263241435
Temperate Broadleaf Forest,3.489020478,1.265211028
Temperate Broadleaf Forest,3.439332694,1.273001272
Temperate Broadleaf Forest,3.661181443,1.284430734
Temperate Broadleaf Forest,2.858193338,1.286841255
Temperate Broadleaf Forest,3.397940009,1.291886616
Temperate Broadleaf Forest,2.624723976,1.293204658
Temperate Broadleaf Forest,3.834632606,1.293730757
Temperate Broadleaf Forest,3.33243846,1.301029996
Temperate Broadleaf Forest,2.822354913,1.316269962
Temperate Broadleaf Forest,3.094005022,1.324453944
Temperate Broadleaf Forest,3.335792102,1.334118518
Temperate Broadleaf Forest,3.636822098,1.345700391
Temperate Broadleaf Forest,3.77815125,1.347330015
Temperate Broadleaf Forest,3.180890142,1.348953548
Temperate Broadleaf Forest,3.818445845,1.353788045
Temperate Broadleaf Forest,2.535113202,1.354931227
Temperate Broadleaf Forest,3.790050474,1.36486355
Temperate Broadleaf Forest,3.860338007,1.374137094
Temperate Broadleaf Forest,2.717194824,1.381501865
Temperate Broadleaf Forest,3.438014652,1.393575203
Temperate Broadleaf Forest,2.803261971,1.394201439
Temperate Broadleaf Forest,3.273001272,1.412180448
Temperate Broadleaf Forest,3.510768355,1.419129308
Temperate Broadleaf Forest,2.906950408,1.419719783
Temperate Broadleaf Forest,3.511883361,1.420505837
Temperate Broadleaf Forest,3.666673949,1.421878016
Temperate Broadleaf Forest,3.645094624,1.424609437
Temperate Broadleaf Forest,3.412180448,1.425968732
Temperate Broadleaf Forest,3.790050474,1.430021276
Temperate Broadleaf Forest,3.56427143,1.432702115
Temperate Broadleaf Forest,3.486666573,1.439332694
Temperate Broadleaf Forest,2.962606073,1.452297671
Temperate Broadleaf Forest,3.383216752,1.471047107
Temperate Broadleaf Forest,3.704007445,1.472268752
Temperate Broadleaf Forest,3.464886798,1.475105963
Temperate Broadleaf Forest,3.339120045,1.477964896
Temperate Broadleaf Forest,3.217483944,1.490192664
Temperate Broadleaf Forest,3.607455023,1.494850022
Temperate Broadleaf Forest,3.230448921,1.508529719
Temperate Broadleaf Forest,3.461148229,1.511883361
Temperate Broadleaf Forest,3.33243846,1.514104821
Temperate Broadleaf Forest,3.439332694,1.51851394
Temperate Broadleaf Forest,3.86431327,1.527200119
Temperate Broadleaf Forest,3.753327667,1.538866851
Temperate Broadleaf Forest,3.301029996,1.544068044
Temperate Broadleaf Forest,3.713210443,1.55428721
Temperate Broadleaf Forest,3.733063451,1.55428721
Temperate Broadleaf Forest,3.493690356,1.556302501
Temperate Broadleaf Forest,3.85023768,1.561300191
Temperate Broadleaf Forest,3.746893557,1.562292864
Temperate Broadleaf Forest,3.829303773,1.565257343
Temperate Broadleaf Forest,3.648360011,1.568201724
Temperate Broadleaf Forest,3.226170123,1.569178765
Temperate Broadleaf Forest,3.831443159,1.574995296
Temperate Broadleaf Forest,3.602059991,1.583576586
Temperate Broadleaf Forest,3.384711743,1.586399745
Temperate Broadleaf Forest,3.421878016,1.591064607
Temperate Broadleaf Forest,3.445863561,1.591064607
Temperate Broadleaf Forest,3.596597096,1.604765885
Temperate Broadleaf Forest,3.432702115,1.624969271
Temperate Broadleaf Forest,3.67669361,1.630088715
Temperate Broadleaf Forest,3.355387658,1.635148514
Temperate Broadleaf Forest,3.583576586,1.635986112
Temperate Broadleaf Forest,3.556302501,1.637100402
Temperate Broadleaf Forest,3.445863561,1.645094624
Temperate Broadleaf Forest,3.532542062,1.645094624
Temperate Broadleaf Forest,3.62838893,1.649983544
Temperate Broadleaf Forest,3.489020478,1.653212514
Temperate Broadleaf Forest,3.413579143,1.657215256
Temperate Broadleaf Forest,3.919949295,1.661181443
Temperate Broadleaf Forest,3.543032777,1.661970353
Temperate Broadleaf Forest,2.745966567,1.664776245
Temperate Broadleaf Forest,3.590135635,1.669006781
Temperate Broadleaf Forest,3.933655979,1.669781615
Temperate Broadleaf Forest,3.586399745,1.674401813
Temperate Broadleaf Forest,3.653212514,1.677961624
Temperate Broadleaf Forest,3.925140128,1.681994567
Temperate Broadleaf Forest,3.624110132,1.684246748
Temperate Broadleaf Forest,3.555296024,1.689456855
Temperate Broadleaf Forest,3.61630043,1.69019608
Temperate Broadleaf Forest,3.496006599,1.693140461
Temperate Broadleaf Forest,3.839896846,1.697519938
Temperate Broadleaf Forest,3.626682466,1.710399466
Temperate Broadleaf Forest,3.753965866,1.711807229
Temperate Broadleaf Forest,3.50174373,1.714609139
Temperate Broadleaf Forest,3.569178765,1.730378469
Temperate Broadleaf Forest,3.493690356,1.731051272
Temperate Broadleaf Forest,3.919949295,1.733732111
Temperate Broadleaf Forest,3.111150452,1.734399743
Temperate Broadleaf Forest,3.458637849,1.737722593
Temperate Broadleaf Forest,3.933234129,1.740362689
Temperate Broadleaf Forest,3.97119851,1.740362689
Temperate Broadleaf Forest,3.925140128,1.742332282
Temperate Broadleaf Forest,3.440646748,1.744075564
Temperate Broadleaf Forest,3.861832998,1.752048448
Temperate Broadleaf Forest,3.85023768,1.757775491
Temperate Broadleaf Forest,3.933234129,1.759667845
Temperate Broadleaf Forest,3.869720515,1.760296801
Temperate Broadleaf Forest,3.636822098,1.764674177
Temperate Broadleaf Forest,3.958245252,1.768391413
Temperate Broadleaf Forest,3.116718406,1.76993092
Temperate Broadleaf Forest,3.672097858,1.772688355
Temperate Broadleaf Forest,3.77815125,1.772688355
Temperate Broadleaf Forest,3.536768806,1.775124796
Temperate Broadleaf Forest,3.884606581,1.777547644
Temperate Broadleaf Forest,3.522878745,1.77815125
Temperate Broadleaf Forest,3.533602611,1.77815125
Temperate Broadleaf Forest,3.72427587,1.779957051
Temperate Broadleaf Forest,3.737722593,1.78055732
Temperate Broadleaf Forest,3.511883361,1.782353165
Temperate Broadleaf Forest,3.572096768,1.784736131
Temperate Broadleaf Forest,3.533602611,1.785922729
Temperate Broadleaf Forest,3.607455023,1.787696568
Temperate Broadleaf Forest,3.54510085,1.790050474
Temperate Broadleaf Forest,3.916453949,1.792975027
Temperate Broadleaf Forest,3.839896846,1.794720352
Temperate Broadleaf Forest,3.678973376,1.80106053
Temperate Broadleaf Forest,3.498310554,1.806179974
Temperate Broadleaf Forest,3.966141733,1.806745094
Temperate Broadleaf Forest,3.03809005,1.808942061
Temperate Broadleaf Forest,3.618048097,1.812913357
Temperate Broadleaf Forest,3.657215256,1.812913357
Temperate Broadleaf Forest,3.592916612,1.827153796
Temperate Broadleaf Forest,3.53571597,1.835161911
Temperate Broadleaf Forest,3.753327667,1.838674219
Temperate Broadleaf Forest,3.919949295,1.839896846
Temperate Broadleaf Forest,3.624110132,1.85682955
Temperate Broadleaf Forest,3.519609261,1.86332286
Temperate Broadleaf Forest,3.508529719,1.863818347
Temperate Broadleaf Forest,4.065081528,1.865301426
Temperate Broadleaf Forest,3.61630043,1.869720515
Temperate Broadleaf Forest,4.271648028,1.875061263
Temperate Broadleaf Forest,3.624110132,1.879860146
Temperate Broadleaf Forest,3.720848113,1.898084966
Temperate Broadleaf Forest,3.918641835,1.907142531
Temperate Broadleaf Forest,3.703291378,1.907590488
Temperate Broadleaf Forest,3.726998728,1.915282553
Temperate Broadleaf Forest,3.763427994,1.918205138
Temperate Broadleaf Forest,3.637656477,1.920384242
Temperate Broadleaf Forest,4.065081528,1.920818754
Temperate Broadleaf Forest,3.641804498,1.923848225
Temperate Broadleaf Forest,3.772077103,1.92556991
Temperate Broadleaf Forest,3.97119851,1.929418926
Temperate Broadleaf Forest,3.978484858,1.941594242
Temperate Broadleaf Forest,3.884606581,1.942008053
Temperate Broadleaf Forest,3.928992938,1.949390007
Temperate Broadleaf Forest,4.276844611,1.960232873
Temperate Broadleaf Forest,3.933234129,1.962211439
Temperate Broadleaf Forest,4.17729596,1.9657503
Temperate Broadleaf Forest,3.726998728,1.966923541
Temperate Broadleaf Forest,3.915135907,1.969377079
Temperate Broadleaf Forest,3.771464989,1.975048664
Temperate Broadleaf Forest,3.911601446,1.976833788
Temperate Broadleaf Forest,3.661181443,1.980382172
Temperate Broadleaf Forest,3.62065648,1.991964044
Temperate Broadleaf Forest,3.631781873,1.994537104
Temperate Broadleaf Forest,3.734399743,2.008600172
Temperate Broadleaf Forest,4.054357662,2.014240439
Temperate Broadleaf Forest,3.726998728,2.01911629
Temperate Broadleaf Forest,3.636822098,2.024622475
Temperate Broadleaf Forest,3.846646329,2.03275303
Temperate Broadleaf Forest,4.271648028,2.034762106
Temperate Broadleaf Forest,3.796458691,2.050508646
Temperate Broadleaf Forest,3.847675463,2.067566768
Temperate Broadleaf Forest,3.611014834,2.070037867
Temperate Broadleaf Forest,3.84509804,2.072188604
Temperate Broadleaf Forest,3.653212514,2.088136089
Temperate Broadleaf Forest,3.787106093,2.091080469
Temperate Broadleaf Forest,4.003604124,2.099220095
Temperate Broadleaf Forest,4.272035099,2.124938737
Temperate Broadleaf Forest,4.271648028,2.135662602
Temperate Broadleaf Forest,3.829303773,2.143535225
Temperate Broadleaf Forest,3.841463755,2.148191196
Temperate Broadleaf Forest,3.942008053,2.152288344
Temperate Broadleaf Forest,3.841984805,2.161368002
Temperate Broadleaf Forest,3.30463412,2.179695383
Temperate Broadleaf Forest,3.265211028,2.179934598
Temperate Broadleaf Forest,4.065081528,2.187990482
Temperate Broadleaf Forest,4.272035099,2.187990482
Temperate Broadleaf Forest,4.021189299,2.199572355
Temperate Broadleaf Forest,3.90579588,2.226170123
Temperate Broadleaf Forest,3.986024882,2.246334417
Temperate Broadleaf Forest,3.834102656,2.250826455
Temperate Broadleaf Forest,4.226170123,2.25224605
Temperate Broadleaf Forest,4.633552613,2.315445518
Temperate Broadleaf Forest,4.352182518,2.365487985
Temperate Broadleaf Forest,3.812913357,2.367976785
Temperate Broadleaf Forest,4.40936947,2.426646788
Temperate Broadleaf Forest,4.057856209,2.431899599
Temperate Broadleaf Forest,4.15075644,2.439332694
Temperate Broadleaf Forest,4.099795701,2.445214876
Temperate Broadleaf Forest,4.402261382,2.486666573
Temperate Broadleaf Forest,4.099220095,2.494850022
Temperate Broadleaf Forest,4.53571597,2.500830866
Temperate Broadleaf Forest,4.22184875,2.509986144
Temperate Broadleaf Forest,4.805614118,2.51741585
Temperate Broadleaf Forest,4.381716597,2.618222477
Temperate Broadleaf Forest,4.577683246,2.652246341
Temperate Broadleaf Forest,3.994537104,2.801632346
Temperate Broadleaf Forest,4.026328939,2.862826807
Temperate Broadleaf Forest,4.56427143,3.161118336
Temperate Coniferous Forest,0.925019413,-1.04275198
Temperate Coniferous Forest,0.610787961,-0.961081934
Temperate Coniferous Forest,1.418728852,-0.713210443
Temperate Coniferous Forest,1.111782679,-0.646263654
Temperate Coniferous Forest,1.307288952,-0.646263654
Temperate Coniferous Forest,1.088421903,-0.634029197
Temperate Coniferous Forest,1.110698297,-0.604870969
Temperate Coniferous Forest,0.573096295,-0.537119184
Temperate Coniferous Forest,0.93305321,-0.452049574
Temperate Coniferous Forest,1.444145572,-0.449969009
Temperate Coniferous Forest,0.895264649,-0.424399837
Temperate Coniferous Forest,1.532302224,-0.377418342
Temperate Coniferous Forest,0.895264649,-0.358880155
Temperate Coniferous Forest,1.347487397,-0.345233658
Temperate Coniferous Forest,1.480841145,-0.345233658
Temperate Coniferous Forest,0.93305321,-0.340219581
Temperate Coniferous Forest,1,-0.333482019
Temperate Coniferous Forest,1.330151835,-0.315270435
Temperate Coniferous Forest,0.739087228,-0.298237095
Temperate Coniferous Forest,0.93305321,-0.25070549
Temperate Coniferous Forest,1.713210443,-0.193367871
Temperate Coniferous Forest,1.626240998,-0.190331698
Temperate Coniferous Forest,1.947338839,-0.190331698
Temperate Coniferous Forest,0.763910811,-0.173298359
Temperate Coniferous Forest,1.844692408,-0.143422142
Temperate Coniferous Forest,1.560562222,-0.129633858
Temperate Coniferous Forest,1.708667573,-0.129633858
Temperate Coniferous Forest,1.698970004,-0.116338565
Temperate Coniferous Forest,0.985759561,-0.091687972
Temperate Coniferous Forest,1.698970004,-0.06694679
Temperate Coniferous Forest,1.765916794,-0.066765871
Temperate Coniferous Forest,1.829303773,-0.063486258
Temperate Coniferous Forest,1.432400267,-0.053611131
Temperate Coniferous Forest,1.040117223,-0.050452612
Temperate Coniferous Forest,1.751520965,-0.041256989
Temperate Coniferous Forest,1.455931956,-0.034865522
Temperate Coniferous Forest,1.698970004,-0.032184683
Temperate Coniferous Forest,2.711204461,-0.032184683
Temperate Coniferous Forest,0.971036304,0.019183316
Temperate Coniferous Forest,2.711204461,0.029963223
Temperate Coniferous Forest,1.064940807,0.037555006
Temperate Coniferous Forest,0.851060987,0.041392685
Temperate Coniferous Forest,1.829303773,0.046787717
Temperate Coniferous Forest,1.795880017,0.051152522
Temperate Coniferous Forest,2.711204461,0.084320886
Temperate Coniferous Forest,1.464806737,0.121422163
Temperate Coniferous Forest,1.756961951,0.176091259
Temperate Coniferous Forest,1.728933228,0.209515015
Temperate Coniferous Forest,1.194380045,0.210206291
Temperate Coniferous Forest,1.152090983,0.227139995
Temperate Coniferous Forest,1.812913357,0.24972234
Temperate Coniferous Forest,2.012234456,0.270512472
Temperate Coniferous Forest,1.698970004,0.285235728
Temperate Coniferous Forest,1.93305321,0.285235728
Temperate Coniferous Forest,1.853871964,0.324870134
Temperate Coniferous Forest,1.808114474,0.344672916
Temperate Coniferous Forest,2.466655821,0.345233658
Temperate Coniferous Forest,2.711204461,0.345233658
Temperate Coniferous Forest,1.284612637,0.353736346
Temperate Coniferous Forest,2.234083206,0.372385904
Temperate Coniferous Forest,2.711204461,0.385350881
Temperate Coniferous Forest,1.632023215,0.422073688
Temperate Coniferous Forest,2.711204461,0.422073688
Temperate Coniferous Forest,2,0.433655561
Temperate Coniferous Forest,1.967815317,0.438203189
Temperate Coniferous Forest,2.397940009,0.466655821
Temperate Coniferous Forest,2.234083206,0.477121255
Temperate Coniferous Forest,1.93305321,0.507084478
Temperate Coniferous Forest,2.711204461,0.507084478
Temperate Coniferous Forest,1.808114474,0.511883361
Temperate Coniferous Forest,1.967815317,0.512836807
Temperate Coniferous Forest,3.55428721,0.522878745
Temperate Coniferous Forest,2.466655821,0.525969822
Temperate Coniferous Forest,2.433655561,0.552841969
Temperate Coniferous Forest,2.466655821,0.569875308
Temperate Coniferous Forest,2.029963223,0.578147834
Temperate Coniferous Forest,2.412180448,0.579783597
Temperate Coniferous Forest,2.084320886,0.594234654
Temperate Coniferous Forest,1.756961951,0.598946756
Temperate Coniferous Forest,2.397940009,0.602059991
Temperate Coniferous Forest,2.711204461,0.602059991
Temperate Coniferous Forest,2.412180448,0.605664116
Temperate Coniferous Forest,2.602059991,0.611014834
Temperate Coniferous Forest,1.980976763,0.615874934
Temperate Coniferous Forest,2.507084478,0.617299958
Temperate Coniferous Forest,1.891298462,0.620879328
Temperate Coniferous Forest,2.118943449,0.640978057
Temperate Coniferous Forest,2.176091259,0.651831608
Temperate Coniferous Forest,2.301029996,0.653212514
Temperate Coniferous Forest,3.716698771,0.653212514
Temperate Coniferous Forest,2.466655821,0.666785321
Temperate Coniferous Forest,2.330993219,0.6734159
Temperate Coniferous Forest,2.057991947,0.679946767
Temperate Coniferous Forest,2.756961951,0.679946767
Temperate Coniferous Forest,2.632023215,0.686380877
Temperate Coniferous Forest,2.632023215,0.686380877
Temperate Coniferous Forest,1.895264649,0.698970004
Temperate Coniferous Forest,2.029963223,0.698970004
Temperate Coniferous Forest,2.301029996,0.698970004
Temperate Coniferous Forest,2.268845312,0.713610531
Temperate Coniferous Forest,2.466655821,0.717194824
Temperate Coniferous Forest,2.14833819,0.722163652
Temperate Coniferous Forest,2.410174465,0.723103684
Temperate Coniferous Forest,2.575957189,0.746218904
Temperate Coniferous Forest,2.410174465,0.751499056
Temperate Coniferous Forest,2.084320886,0.756961951
Temperate Coniferous Forest,2.898542359,0.761865219
Temperate Coniferous Forest,2.466655821,0.762356983
Temperate Coniferous Forest,2.132625565,0.763427994
Temperate Coniferous Forest,2.466655821,0.767685817
Temperate Coniferous Forest,2.793391217,0.767685817
Temperate Coniferous Forest,2.330993219,0.772950057
Temperate Coniferous Forest,2.720159303,0.792041311
Temperate Coniferous Forest,1.438057232,0.794195615
Temperate Coniferous Forest,2.176091259,0.798354636
Temperate Coniferous Forest,2.977723605,0.807309479
Temperate Coniferous Forest,2.057991947,0.808114474
Temperate Coniferous Forest,2.466655821,0.808114474
Temperate Coniferous Forest,2.466655821,0.822354913
Temperate Coniferous Forest,2.632023215,0.826999818
Temperate Coniferous Forest,2.801632346,0.829303773
Temperate Coniferous Forest,1.922057826,0.853515697
Temperate Coniferous Forest,2.285235728,0.853871964
Temperate Coniferous Forest,2.803261971,0.853871964
Temperate Coniferous Forest,2.826999818,0.853871964
Temperate Coniferous Forest,2.084320886,0.862472136
Temperate Coniferous Forest,2.301029996,0.862472136
Temperate Coniferous Forest,2.301029996,0.870905304
Temperate Coniferous Forest,2.826999818,0.87917783
Temperate Coniferous Forest,2.330993219,0.891298462
Temperate Coniferous Forest,2.793391217,0.895264649
Temperate Coniferous Forest,2.433655561,0.903089987
Temperate Coniferous Forest,1.300328955,0.906578315
Temperate Coniferous Forest,2.330993219,0.914569805
Temperate Coniferous Forest,2.433655561,0.914569805
Temperate Coniferous Forest,2.385350881,0.922057826
Temperate Coniferous Forest,3.877467333,0.925140128
Temperate Coniferous Forest,2.754603129,0.927789397
Temperate Coniferous Forest,2.466655821,0.93305321
Temperate Coniferous Forest,2.793391217,0.93305321
Temperate Coniferous Forest,2.330993219,0.940231795
Temperate Coniferous Forest,2.736396502,0.940516485
Temperate Coniferous Forest,2.778754019,0.950283701
Temperate Coniferous Forest,2.733732111,0.953840199
